steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	n_updates
2700007	87097	12420.532245397568	0.501	1.0	0.5000240018241525	1.0	0.0	0.35245005101913196	0.00430702417661657	2699907
2800013	90323	12882.057904720306	0.4994	0.0	0.5000246418570253	1.0	0.0	0.36620941745161495	0.005137653674797464	2799913
2900019	93549	13344.352391242981	0.5106	1.0	0.49991262362849603	1.0	0.0	0.3563512387559057	0.004778755247079776	2899919
3000025	96775	13805.581664800644	0.4943	0.0	0.4999925091948129	1.0	0.0	0.374882698236818	0.004271068503974873	2999925
3100000	100000	14265.148969173431	0.5082	1.0	0.49995775399085224	1.0	0.0	0.3620887769450542	0.003987811213134351	3099900
3200006	103226	14725.303409576416	0.5022	1.0	0.5000201616097112	1.0	0.0	0.36546281948916126	0.00372410783570309	3199906
3300012	106452	15186.876789569855	0.5012	1.0	0.5000235618010772	1.0	0.0	0.36656424095639056	0.004407948953197533	3299912
3400018	109678	15646.939243555069	0.4962	0.0	0.5000105609445721	1.0	0.0	0.3765047304810515	0.005075457092553519	3399918
3500024	112904	16108.690901517868	0.506	1.0	0.4999889987788631	1.0	0.0	0.37653285612197057	0.004511199204739458	3499924
3600030	116130	16569.978657245636	0.5087	1.0	0.4999493023602424	1.0	0.0	0.3691743685887269	0.004299265803127771	3599930
3700005	119355	17029.069047689438	0.5062	1.0	0.49998655847519097	1.0	0.0	0.376025519462716	0.004873076503211907	3699905
3800011	122581	17489.894020795822	0.4949	0.0	0.4999989898979696	1.0	0.0	0.3666870649909588	0.004278858179299424	3799911
3900017	125807	17949.67525792122	0.4958	0.0	0.500007360681894	1.0	0.0	0.3697582737250715	0.003976566846358953	3899917
4000023	129033	18411.501163482666	0.5025	1.0	0.5000187515235679	1.0	0.0	0.3670238771268951	0.0042250009078841355	3999923
4100029	132259	18872.367414474487	0.5088	1.0	0.4999475520046833	1.0	0.0	0.3553754464514961	0.004522181825798482	4099929
4200004	135484	19330.476939439774	0.4963	0.0	0.5000113110031743	1.0	0.0	0.37693933783384337	0.004330500741769442	4199904
4300010	138710	19793.11694431305	0.4999	0.0	0.5000249918746561	1.0	0.0	0.356010467179743	0.004321127591947684	4299910
4400016	141936	20257.21379518509	0.4982	0.0	0.5000217617026459	1.0	0.0	0.3659146932784577	0.004901907276697964	4399916
4500022	145162	20717.635261297226	0.5053	1.0	0.499996909681419	1.0	0.0	0.36968925753477194	0.003968080288442435	4499922
4600028	148388	21181.030559301376	0.4982	0.0	0.5000217617026459	1.0	0.0	0.37953028410074596	0.0051242631525455365	4599928
4700003	151613	21642.34146785736	0.4923	0.0	0.4999657053945371	1.0	0.0	0.3628757190663947	0.004701733386878753	4699903
4800009	154839	22103.599464654922	0.4966	0.0	0.5000134411634695	1.0	0.0	0.3592251373738446	0.004764548701560619	4799909
4900015	158065	22565.811118364334	0.4938	0.0	0.49998655847519097	1.0	0.0	0.36861522929733553	0.004355969626355157	4899915
5000021	161291	23030.582014799118	0.5047	1.0	0.5000029102825594	1.0	0.0	0.3887658071663325	0.004325970072782332	4999921
