Challenge=64
steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	n_updates
1600009	84211	6728.305267333984	0.5066	1.0	0.4999814377992591	1.0	0.0	0.373633852052746	0.007812945554134594	1599909
1700006	89474	7152.4916915893555	0.4996	0.0	0.50002484186713	1.0	0.0	0.3698259692327937	0.006933590757510187	1699906
1800003	94737	7577.272994995117	0.5071	1.0	0.4999745868129158	1.0	0.0	0.3613142402248175	0.0077021621167979734	1799903
1900000	100000	7999.205690145493	0.5081	1.0	0.49995938428895786	1.0	0.0	0.369230089205071	0.006415955693221712	1899900
2000016	105264	8423.035864591599	0.4988	0.0	0.5000235618010772	1.0	0.0	0.36727604841473777	0.007098734480496725	1999916
2100013	110527	8845.964195013046	0.503	1.0	0.5000160013441171	1.0	0.0	0.36884165868813806	0.007554740196131809	2099913
2200010	115790	9270.29258799553	0.5112	1.0	0.4998995398627563	1.0	0.0	0.3624810006345272	0.0070711211783929485	2199910
8000007	421053	33932.85770916939	0.505	1.0	0.5	1.0	0.0	0.36467112611333163	0.007772020921742124	7999907
8100004	426316	34355.13374257088	0.5041	1.0	0.5000081907519934	1.0	0.0	0.37545318674802797	0.006954430142076049	8099904
8200001	431579	34780.85596895218	0.5076	1.0	0.49996723565016976	1.0	0.0	0.3858268516559372	0.006790278461839189	8199901
8300017	436843	35204.9149620533	0.4938	0.0	0.49998655847519097	1.0	0.0	0.37241325204270936	0.0064655887079841995	8299917
8400014	442106	35627.53537249565	0.5024	1.0	0.500019241553955	1.0	0.0	0.4302937955227317	0.0064235135022390295	8399914

Challenge=20 M=24
Observation: [cumprod, current bit, current stage, accumulated delay]
steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	n_updates
100016	5264	414.02930092811584	0.5139	1.0	0.4998317448675281	1.0	0.0	0.3856661065595761	0.002585857749056214	99916
200013	10527	832.7130494117737	0.5044	1.0	0.5000056405322408	1.0	0.0	0.45373182360791076	0.0011169123868977288	199913
300010	15790	1251.3020842075348	0.5072	1.0	0.49997315659516317	1.0	0.0	0.4180479843213015	0.0006558320126519887	299910
400007	21053	1669.1830034255981	0.5007	1.0	0.5000245118504143	1.0	0.0	0.34387068942222626	0.0010406165852796941	399907
500004	26316	2086.7397322654724	0.5047	1.0	0.5000029102825594	1.0	0.0	0.35756112980409827	0.0007623716571895519	499904
600001	31579	2506.7219803333282	0.5105	1.0	0.49991473420389143	1.0	0.0	0.37067108251361347	0.000916443397675803	599901
700017	36843	2927.7050461769104	0.504	1.0	0.5000090008190753	1.0	0.0	0.3718897937987975	0.0005829284008165099	699917
800014	42106	3347.461483478546	0.5035	1.0	0.5000127511125366	1.0	0.0	0.3302317032710847	0.0005558528623546863	799914
900011	47369	3768.0465264320374	0.5095	1.0	0.49993473921537745	1.0	0.0	0.3562129493952691	0.0007066887969479165	899911
1000008	52632	4188.563916683197	0.5137	1.0	0.49983726724742417	1.0	0.0	0.3480627329815532	0.0007591727197663827	999908
1100005	57895	4606.180968999863	0.4972	0.0	0.5000171614216572	1.0	0.0	0.3594378157032737	0.00035493722517232495	1099905
1200002	63158	5027.3226227760315	0.4995	0.0	0.5000247518625928	1.0	0.0	0.382834187839718	0.0006903997212653625	1199902
1300018	68422	5447.4312925338745	0.7806	1.0	0.41386080761145727	1.0	0.0	0.4129924518674923	0.0005304027350260526	1299918
1400015	73685	5868.241398334503	0.6875	1.0	0.46353558280206747	1.0	0.0	0.367316286917794	0.0006152513546048785	1399915
1500012	78948	6289.952390432358	0.9003	1.0	0.29961456387947644	1.0	0.0	0.44246276154023795	0.0004971798587978583	1499912
1600009	84211	6710.449620723724	0.519	1.0	0.4996638534021044	1.0	0.0	1.2920691963212756	0.0013129877073647734	1599909
1700006	89474	7132.705669879913	0.8952	1.0	0.30631085947818343	1.0	0.0	0.5293494230266804	0.0006909242728734478	1699906
1800003	94737	7553.175040960312	0.6391	1.0	0.4802855998525696	1.0	0.0	0.6966535031492759	0.0005805346887370747	1799903
1900000	100000	7973.53503704071	0.7639	1.0	0.42470557740951353	1.0	0.0	0.7298789043437696	0.0005435080516666818	1899900
2000016	105264	8393.528677940369	0.9632	1.0	0.18827985800529234	1.0	0.0	0.5990504911591978	0.0007328331236233942	1999916
2100013	110527	8813.207927703857	0.8278	1.0	0.3775730606672226	1.0	0.0	0.6951004245404621	0.0005385173586157871	2099913
2200010	115790	9231.352321863174	0.9071	1.0	0.2903067649948588	1.0	0.0	0.6473516363873438	0.0007860868253945823	2199910
2300007	121053	9652.647138834	0.821	1.0	0.383371487424061	1.0	0.0	0.6628608079884672	0.00028010915225295125	2299907
2400004	126316	10075.212859153748	0.9733	1.0	0.16121324068108392	1.0	0.0	0.6132476219007136	0.000687681868044913	2399904
2500001	131579	10496.231830120087	0.9616	1.0	0.19216954210616033	1.0	0.0	0.6239383357578233	0.0007927910070988876	2499901
