steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	n_updates
4500027	71429	25725.27681851387	0.4991	0.0	0.500024191833997	1.0	0.0	0.27484874661441233	0.0026487018650950198	4499927
4600008	73016	26297.633869171143	0.5016	1.0	0.5000224417405927	1.0	0.0	0.2532999533460748	0.0021483678509772713	4599908
4700052	74604	26868.830375909805	0.5033	1.0	0.5000141112120148	1.0	0.0	0.273275477878747	0.001884513347447145	4699952
4800033	76191	27440.423231601715	0.4727	0.0	0.4992791182933614	1.0	0.0	0.2787949893482265	0.0022423416921916683	4799933
4900014	77778	28010.954626083374	0.4937	0.0	0.4999853083150075	1.0	0.0	0.26606017643119506	0.0021487826074075827	4899914
5000058	79366	28584.41348695755	0.4958	0.0	0.500007360681894	1.0	0.0	0.2931416648933456	0.0026916658301655073	4999958
5100039	80953	29156.002695322037	0.5023	1.0	0.5000197115826506	1.0	0.0	0.2803060584477825	0.002731325766997935	5099939
5200020	82540	29731.23868894577	0.5077	1.0	0.4999657053945371	1.0	0.0	0.27788013354090807	0.0024728888295991558	5199920
5300001	84127	30306.053713083267	0.499	0.0	0.5000240018241525	1.0	0.0	0.2590275621248947	0.0023422993623827913	5299901
5400045	85715	30880.28954410553	0.4989	0.0	0.5000237918131876	1.0	0.0	0.27164199804872363	0.0029672810404146486	5399945
5500026	87302	31452.987320184708	0.4901	0.0	0.49992697736596475	1.0	0.0	0.26726046480847704	0.0024778728104409846	5499926
5600007	88889	32025.496930360794	0.4968	0.0	0.5000147612582528	1.0	0.0	0.2652545972953074	0.002032945463588289	5599907
5700051	90477	32600.50506401062	0.5115	1.0	0.4998927277665953	1.0	0.0	0.2709726459384575	0.002336947248420987	5699951
5800032	92064	33177.27084565163	0.4928	0.0	0.49997315659516317	1.0	0.0	0.2750763046692518	0.0021107337455306234	5799932
5900013	93651	33750.75784730911	0.5058	1.0	0.49999135906124775	1.0	0.0	0.27952964786919243	0.002802200531720358	5899913
6000057	95239	34326.14537215233	0.4934	0.0	0.4999814377992591	1.0	0.0	0.2600884136419078	0.002319110409531053	5999957
6100038	96826	34898.011414051056	0.498	0.0	0.5000210016591403	1.0	0.0	0.27451937626426254	0.00273058944489409	6099938
6200019	98413	35473.43857526779	0.5028	1.0	0.5000171614216572	1.0	0.0	0.26614689045394835	0.002196610532129007	6199919
6300000	100000	36045.1826004982	0.5037	1.0	0.5000113110031743	1.0	0.0	0.2863441338773372	0.0027844626994366303	6299900
6400044	101588	36618.50307583809	0.5072	1.0	0.49997315659516317	1.0	0.0	0.25873582175051874	0.001795314146870457	6399944
6500025	103175	37192.31655359268	0.4978	0.0	0.5000201616097112	1.0	0.0	0.2562061087929986	0.0024005778705317796	6499925
6600006	104762	37770.813618421555	0.5025	1.0	0.5000187515235679	1.0	0.0	0.2685120098585214	0.00236573001217882	6599906
6700050	106350	38343.062160253525	0.5055	1.0	0.4999947494473792	1.0	0.0	0.2756599735802461	0.0021778348371521996	6699950
6800031	107937	38915.36964511871	0.5021	1.0	0.5000205916351904	1.0	0.0	0.28054202744519785	0.0020730589475813936	6799931
6900012	109524	39486.34925746918	0.5095	1.0	0.49993473921537745	1.0	0.0	0.2839958869145581	0.0025508172347044624	6899912
7000056	111112	40059.29323220253	0.4939	0.0	0.49998778862976034	1.0	0.0	0.26217085372826743	0.0026086436164175684	6999956
7100037	112699	40631.53443169594	0.4969	0.0	0.5000153913022617	1.0	0.0	0.2751488996347366	0.0024808841429044444	7099937
7200018	114286	41203.36455011368	0.5021	1.0	0.5000205916351904	1.0	0.0	0.28521026293246843	0.002593721884041833	7199918
7300062	115874	41778.31160187721	0.5021	1.0	0.5000205916351904	1.0	0.0	0.2643236116315084	0.002077725263202537	7299962
7400043	117461	42352.270169734955	0.5007	1.0	0.5000245118504143	1.0	0.0	0.26982578428290394	0.0025136628816696876	7399943
7500024	119048	42924.59691762924	0.5055	1.0	0.4999947494473792	1.0	0.0	0.2675459022792834	0.0025609130462601833	7499924
7600005	120635	43497.56886577606	0.5036	1.0	0.5000120410591333	1.0	0.0	0.2820171753566534	0.0030113798405779603	7599905
7700049	122223	44071.348945856094	0.5017	1.0	0.5000221117222928	1.0	0.0	0.26802676137138626	0.0027942509725939657	7699949
7800030	123810	44645.477232694626	0.497	0.0	0.5000160013441171	1.0	0.0	0.2627356065399267	0.00291457002394263	7799930
7900011	125397	45218.354784965515	0.5027	1.0	0.5000177114574814	1.0	0.0	0.2739234558438277	0.002398255732232587	7899911
8000055	126985	45792.39827013016	0.4935	0.0	0.49998274797719516	1.0	0.0	0.26711321242075947	0.0030208205564198074	7999955
8100036	128572	46363.25066947937	0.4972	0.0	0.5000171614216572	1.0	0.0	0.26314149900182027	0.0025474932019159953	8099936
8200017	130159	46936.57772898674	0.5038	1.0	0.5000105609445721	1.0	0.0	0.27217458867043276	0.0023017336250654883	8199917
8300061	131747	47510.71409535408	0.5023	1.0	0.5000197115826506	1.0	0.0	0.27802654286247724	0.002717756896050636	8299961
8400042	133334	48083.975759506226	0.5027	1.0	0.5000177114574814	1.0	0.0	0.2633001805921057	0.0026253459489883157	8399942
8500023	134921	48661.8551094532	0.5014	1.0	0.5000230417733071	1.0	0.0	0.26121544193655055	0.0028397113486548936	8499923
8600004	136508	49237.5074133873	0.4915	0.0	0.4999527430413073	1.0	0.0	0.26908949184434544	0.0022369868475999805	8599904
8700048	138096	49814.586376190186	0.5022	1.0	0.5000201616097112	1.0	0.0	0.2703255311337447	0.002407758702638091	8699948
8800029	139683	50392.28793120384	0.499	0.0	0.5000240018241525	1.0	0.0	0.26256280869853427	0.0026152175484560223	8799929
8900010	141270	50971.88842010498	0.4978	0.0	0.5000201616097112	1.0	0.0	0.27262632932733677	0.002204938481623066	8899910
9000054	142858	51545.21513366699	0.505	1.0	0.5	1.0	0.0	0.2820969237512935	0.002264692482573862	8999954
9100035	144445	52116.4240527153	0.4916	0.0	0.49995443336722634	1.0	0.0	0.2733589956932295	0.0021880826684129656	9099935
9200016	146032	52689.688017606735	0.4924	0.0	0.49996723565016976	1.0	0.0	0.2712937481942489	0.0022897476869575763	9199916
9300060	147620	53264.81306862831	0.4937	0.0	0.4999853083150075	1.0	0.0	0.2884157260114133	0.0020765286431966962	9299960
9400041	149207	53841.152406454086	0.5041	1.0	0.5000081907519935	1.0	0.0	0.26980320618773634	0.0025388551123597283	9399941
9500022	150794	54414.996493816376	0.5011	1.0	0.5000237918131876	1.0	0.0	0.2766962461774854	0.002756771450539571	9499922
9600003	152381	54988.20129299164	0.5002	1.0	0.5000249618731545	1.0	0.0	0.2792547440049865	0.0020698790511053133	9599903
9700047	153969	55563.43954706192	0.5113	1.0	0.49989728918046056	1.0	0.0	0.2816992261965029	0.0030110532354110198	9699947
9800028	155556	56136.49738883972	0.5027	1.0	0.5000177114574814	1.0	0.0	0.27934993944929737	0.0024521635831903825	9799928
9900009	157143	56713.328592300415	0.5014	1.0	0.5000230417733071	1.0	0.0	0.2682189673623376	0.0027632967729819464	9899909
10000000	158731	57291.19795513153	0.5075	1.0	0.4999687458978686	1.0	0.0	0.267882703210095	0.0021218749191479138	9999900
